Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,MAE,MFE,ETD,Bars,
1208,NQ JUN25,Backtest,Orb,Long,1,14660.75,14608.00,12/14/2020 9:02:00 AM,12/14/2020 4:00:00 PM,ORB_Long,Exit on session close,($1055.00),$51430.00,$0.00,$1470.00,$495.00,$1550.00,404,
1209,NQ JUN25,Backtest,Orb,Short,1,14719.75,14757.25,12/16/2020 9:23:00 AM,12/16/2020 9:34:00 AM,ORB_Short,Stop loss,($750.00),$50680.00,$0.00,$750.00,$185.00,$935.00,12,
1210,NQ JUN25,Backtest,Orb,Short,1,14866.00,14826.25,12/17/2020 9:05:00 AM,12/17/2020 10:52:00 AM,ORB_Short,Profit target,$795.00,$51475.00,$0.00,$260.00,$795.00,$0.00,108,
1211,NQ JUN25,Backtest,Orb,Short,1,14826.75,14884.50,12/18/2020 9:06:00 AM,12/18/2020 4:00:00 PM,ORB_Short,Exit on session close,($1155.00),$50320.00,$0.00,$1395.00,$1615.00,$2770.00,400,
1212,NQ JUN25,Backtest,Orb,Short,1,14688.00,14729.75,12/21/2020 9:05:00 AM,12/21/2020 10:49:00 AM,ORB_Short,Stop loss,($835.00),$49485.00,$0.00,$835.00,$1820.00,$2655.00,105,
1213,NQ JUN25,Backtest,Orb,Short,1,14839.50,14742.25,12/22/2020 9:14:00 AM,12/22/2020 10:44:00 AM,ORB_Short,Profit target,$1945.00,$51430.00,$0.00,$630.00,$1945.00,$0.00,91,
1214,NQ JUN25,Backtest,Orb,Short,1,14790.25,14862.75,12/23/2020 8:48:00 AM,12/23/2020 12:09:00 PM,ORB_Short,Stop loss,($1450.00),$49980.00,$0.00,$1450.00,$100.00,$1550.00,202,
1215,NQ JUN25,Backtest,Orb,Short,1,14889.75,14963.25,12/28/2020 9:19:00 AM,12/28/2020 11:13:00 AM,ORB_Short,Stop loss,($1470.00),$48510.00,$0.00,$1470.00,$260.00,$1730.00,115,
1216,NQ JUN25,Backtest,Orb,Short,1,14989.25,14993.75,12/29/2020 8:58:00 AM,12/29/2020 4:00:00 PM,ORB_Short,Exit on session close,($90.00),$48420.00,$0.00,$715.00,$900.00,$990.00,408,
1217,NQ JUN25,Backtest,Orb,Short,1,14981.25,14977.25,12/30/2020 9:17:00 AM,12/30/2020 4:00:00 PM,ORB_Short,Exit on session close,$80.00,$48500.00,$0.00,$550.00,$495.00,$415.00,389,
1218,NQ JUN25,Backtest,Orb,Short,1,14990.00,14757.75,1/4/2021 9:13:00 AM,1/4/2021 11:02:00 AM,ORB_Short,Profit target,$4645.00,$53145.00,$0.00,$680.00,$4645.00,$0.00,110,
1219,NQ JUN25,Backtest,Orb,Long,1,14890.75,14939.50,1/5/2021 9:02:00 AM,1/5/2021 4:00:00 PM,ORB_Long,Exit on session close,$975.00,$54120.00,$0.00,$1335.00,$1085.00,$110.00,404,
1220,NQ JUN25,Backtest,Orb,Long,1,14987.75,15061.75,1/7/2021 9:03:00 AM,1/7/2021 4:00:00 PM,ORB_Long,Exit on session close,$1480.00,$55600.00,$0.00,$75.00,$2145.00,$665.00,403,
1221,NQ JUN25,Backtest,Orb,Short,1,15115.50,15159.00,1/8/2021 9:28:00 AM,1/8/2021 9:43:00 AM,ORB_Short,Stop loss,($870.00),$54730.00,$0.00,$870.00,$540.00,$1410.00,16,
1222,NQ JUN25,Backtest,Orb,Long,1,15125.75,15088.50,1/11/2021 9:30:00 AM,1/11/2021 9:51:00 AM,ORB_Long,Stop loss,($745.00),$53985.00,$0.00,$745.00,$280.00,$1025.00,22,
1223,NQ JUN25,Backtest,Orb,Short,1,14995.25,15043.75,1/12/2021 8:52:00 AM,1/12/2021 9:19:00 AM,ORB_Short,Stop loss,($970.00),$53015.00,$0.00,$970.00,$325.00,$1295.00,28,
1224,NQ JUN25,Backtest,Orb,Short,1,14994.00,14895.00,1/15/2021 9:06:00 AM,1/15/2021 4:00:00 PM,ORB_Short,Exit on session close,$1980.00,$54995.00,$0.00,$580.00,$2290.00,$310.00,400,
1225,NQ JUN25,Backtest,Orb,Long,1,14944.75,14950.00,1/18/2021 8:57:00 AM,1/18/2021 12:00:00 PM,ORB_Long,Exit on session close,$105.00,$55100.00,$0.00,$305.00,$130.00,$25.00,184,
1226,NQ JUN25,Backtest,Orb,Long,1,15354.75,15426.50,1/20/2021 9:12:00 AM,1/20/2021 4:00:00 PM,ORB_Long,Exit on session close,$1435.00,$56535.00,$0.00,$270.00,$2165.00,$730.00,394,
1227,NQ JUN25,Backtest,Orb,Long,1,15501.75,15463.00,1/21/2021 9:14:00 AM,1/21/2021 11:16:00 AM,ORB_Long,Stop loss,($775.00),$55760.00,$0.00,$775.00,$540.00,$1315.00,123,
1228,NQ JUN25,Backtest,Orb,Long,1,15507.00,15463.50,1/22/2021 8:47:00 AM,1/22/2021 9:39:00 AM,ORB_Long,Stop loss,($870.00),$54890.00,$0.00,$870.00,$415.00,$1285.00,53,
1229,NQ JUN25,Backtest,Orb,Long,1,15648.50,15623.75,1/25/2021 9:30:00 AM,1/25/2021 9:48:00 AM,ORB_Long,Stop loss,($495.00),$54395.00,$0.00,$495.00,$225.00,$720.00,19,
1230,NQ JUN25,Backtest,Orb,Short,1,15586.50,15633.00,1/26/2021 9:21:00 AM,1/26/2021 9:34:00 AM,ORB_Short,Stop loss,($930.00),$53465.00,$0.00,$930.00,$205.00,$1135.00,14,
1231,NQ JUN25,Backtest,Orb,Long,1,15350.00,15515.50,1/28/2021 8:57:00 AM,1/28/2021 11:48:00 AM,ORB_Long,Profit target,$3310.00,$56775.00,$0.00,$755.00,$3310.00,$0.00,172,
1232,NQ JUN25,Backtest,Orb,Long,1,15552.00,15634.00,2/2/2021 8:50:00 AM,2/2/2021 4:00:00 PM,ORB_Long,Exit on session close,$1640.00,$58415.00,$0.00,$975.00,$1875.00,$235.00,416,
1233,NQ JUN25,Backtest,Orb,Short,1,15595.25,15552.00,2/3/2021 9:16:00 AM,2/3/2021 4:00:00 PM,ORB_Short,Exit on session close,$865.00,$59280.00,$0.00,$755.00,$1450.00,$585.00,390,
1234,NQ JUN25,Backtest,Orb,Short,1,15539.50,15594.00,2/4/2021 9:04:00 AM,2/4/2021 10:50:00 AM,ORB_Short,Stop loss,($1090.00),$58190.00,$0.00,$1090.00,$235.00,$1325.00,107,
1235,NQ JUN25,Backtest,Orb,Long,1,15810.50,15801.75,2/8/2021 9:06:00 AM,2/8/2021 9:16:00 AM,ORB_Long,Stop loss,($175.00),$58015.00,$0.00,$175.00,$370.00,$545.00,11,
1236,NQ JUN25,Backtest,Orb,Long,1,15821.50,15833.50,2/9/2021 8:47:00 AM,2/9/2021 4:00:00 PM,ORB_Long,Exit on session close,$240.00,$58255.00,$0.00,$475.00,$995.00,$755.00,419,
1237,NQ JUN25,Backtest,Orb,Long,1,15885.75,15870.25,2/10/2021 9:02:00 AM,2/10/2021 9:09:00 AM,ORB_Long,Stop loss,($310.00),$57945.00,$0.00,$310.00,$25.00,$335.00,8,
1238,NQ JUN25,Backtest,Orb,Short,1,15824.50,15832.50,2/12/2021 9:20:00 AM,2/12/2021 9:23:00 AM,ORB_Short,Stop loss,($160.00),$57785.00,$0.00,$160.00,$145.00,$305.00,4,
1239,NQ JUN25,Backtest,Orb,Long,1,15992.25,16008.00,2/15/2021 8:47:00 AM,2/15/2021 12:00:00 PM,ORB_Long,Exit on session close,$315.00,$58100.00,$0.00,$75.00,$440.00,$125.00,194,
1240,NQ JUN25,Backtest,Orb,Short,1,15739.50,15789.00,2/17/2021 9:23:00 AM,2/17/2021 10:00:00 AM,ORB_Short,Stop loss,($990.00),$57110.00,$0.00,$990.00,$515.00,$1505.00,38,
1241,NQ JUN25,Backtest,Orb,Short,1,15659.75,15684.50,2/18/2021 9:07:00 AM,2/18/2021 10:16:00 AM,ORB_Short,Stop loss,($495.00),$56615.00,$0.00,$495.00,$1115.00,$1610.00,70,
1242,NQ JUN25,Backtest,Orb,Short,1,15779.75,15709.00,2/19/2021 9:14:00 AM,2/19/2021 4:00:00 PM,ORB_Short,Exit on session close,$1415.00,$58030.00,$0.00,$1120.00,$2180.00,$765.00,392,
1243,NQ JUN25,Backtest,Orb,Short,1,15491.25,15366.50,2/22/2021 9:24:00 AM,2/22/2021 2:37:00 PM,ORB_Short,Profit target,$2495.00,$60525.00,$0.00,$610.00,$2495.00,$0.00,314,
1244,NQ JUN25,Backtest,Orb,Short,1,15269.00,15317.75,2/25/2021 9:08:00 AM,2/25/2021 9:21:00 AM,ORB_Short,Stop loss,($975.00),$59550.00,$0.00,$975.00,$230.00,$1205.00,14,
1245,NQ JUN25,Backtest,Orb,Short,1,15322.75,15190.75,3/2/2021 9:27:00 AM,3/2/2021 4:00:00 PM,ORB_Short,Exit on session close,$2640.00,$62190.00,$0.00,$510.00,$2770.00,$130.00,379,
1246,NQ JUN25,Backtest,Orb,Short,1,15044.75,14813.50,3/3/2021 9:00:00 AM,3/3/2021 4:00:00 PM,ORB_Short,Exit on session close,$4625.00,$66815.00,$0.00,$1230.00,$4910.00,$285.00,406,
1247,NQ JUN25,Backtest,Orb,Short,1,14545.25,14768.50,3/5/2021 9:27:00 AM,3/5/2021 1:34:00 PM,ORB_Short,Stop loss,($4465.00),$62350.00,$0.00,$4465.00,$4040.00,$8505.00,248,
1248,NQ JUN25,Backtest,Orb,Short,1,14988.00,14924.25,3/10/2021 9:23:00 AM,3/10/2021 4:00:00 PM,ORB_Short,Exit on session close,$1275.00,$63625.00,$0.00,$205.00,$2640.00,$1365.00,383,
1249,NQ JUN25,Backtest,Orb,Long,1,15114.25,15067.75,3/11/2021 9:02:00 AM,3/11/2021 9:19:00 AM,ORB_Long,Stop loss,($930.00),$62695.00,$0.00,$930.00,$510.00,$1440.00,18,
1250,NQ JUN25,Backtest,Orb,Long,1,15022.50,14954.75,3/12/2021 9:07:00 AM,3/12/2021 9:21:00 AM,ORB_Long,Stop loss,($1355.00),$61340.00,$0.00,$1355.00,$190.00,$1545.00,15,
1251,NQ JUN25,Backtest,Orb,Short,1,15072.00,15092.00,3/15/2021 9:24:00 AM,3/15/2021 9:46:00 AM,ORB_Short,Stop loss,($400.00),$60940.00,$0.00,$400.00,$595.00,$995.00,23,
1252,NQ JUN25,Backtest,Orb,Long,1,15207.50,15144.00,3/17/2021 9:20:00 AM,3/17/2021 9:46:00 AM,ORB_Long,Stop loss,($1270.00),$59670.00,$0.00,$1270.00,$180.00,$1450.00,27,
1253,NQ JUN25,Backtest,Orb,Short,1,15089.00,15124.50,3/18/2021 8:48:00 AM,3/18/2021 8:55:00 AM,ORB_Short,Stop loss,($710.00),$58960.00,$0.00,$710.00,$220.00,$930.00,8,
1254,NQ JUN25,Backtest,Orb,Long,1,15104.50,15199.25,3/22/2021 8:47:00 AM,3/22/2021 9:51:00 AM,ORB_Long,Profit target,$1895.00,$60855.00,$0.00,$120.00,$1895.00,$0.00,65,
1255,NQ JUN25,Backtest,Orb,Short,1,15101.75,14939.25,3/24/2021 9:02:00 AM,3/24/2021 4:00:00 PM,ORB_Short,Exit on session close,$3250.00,$64105.00,$0.00,$1800.00,$3490.00,$240.00,404,
1256,NQ JUN25,Backtest,Orb,Long,1,14983.75,14894.00,3/26/2021 9:04:00 AM,3/26/2021 1:10:00 PM,ORB_Long,Stop loss,($1795.00),$62310.00,$0.00,$1795.00,$635.00,$2430.00,247,
1257,NQ JUN25,Backtest,Orb,Short,1,14986.00,15087.00,3/29/2021 9:02:00 AM,3/29/2021 11:55:00 AM,ORB_Short,Stop loss,($2020.00),$60290.00,$0.00,$2020.00,$545.00,$2565.00,174,
1258,NQ JUN25,Backtest,Orb,Short,1,14983.00,15028.25,3/30/2021 9:13:00 AM,3/30/2021 10:12:00 AM,ORB_Short,Stop loss,($905.00),$59385.00,$0.00,$905.00,$1265.00,$2170.00,60,
1259,NQ JUN25,Backtest,Orb,Long,1,15157.75,15232.25,3/31/2021 8:47:00 AM,3/31/2021 4:00:00 PM,ORB_Long,Exit on session close,$1490.00,$60875.00,$0.00,$265.00,$2870.00,$1380.00,419,
1260,NQ JUN25,Backtest,Orb,Long,1,15434.25,15470.50,4/1/2021 9:02:00 AM,4/1/2021 4:00:00 PM,ORB_Long,Exit on session close,$725.00,$61600.00,$0.00,$620.00,$830.00,$105.00,404,
1261,NQ JUN25,Backtest,Orb,Long,1,15599.25,15705.25,4/5/2021 8:47:00 AM,4/5/2021 11:20:00 AM,ORB_Long,Profit target,$2120.00,$63720.00,$0.00,$10.00,$2120.00,$0.00,154,
1262,NQ JUN25,Backtest,Orb,Long,1,15729.00,15764.25,4/7/2021 9:04:00 AM,4/7/2021 4:00:00 PM,ORB_Long,Exit on session close,$705.00,$64425.00,$0.00,$500.00,$1105.00,$400.00,402,
1263,NQ JUN25,Backtest,Orb,Short,1,15845.00,15875.75,4/8/2021 9:14:00 AM,4/8/2021 9:41:00 AM,ORB_Short,Stop loss,($615.00),$63810.00,$0.00,$615.00,$205.00,$820.00,28,
1264,NQ JUN25,Backtest,Orb,Long,1,15875.50,15954.25,4/9/2021 9:06:00 AM,4/9/2021 4:00:00 PM,ORB_Long,Exit on session close,$1575.00,$65385.00,$0.00,$750.00,$2150.00,$575.00,400,
1265,NQ JUN25,Backtest,Orb,Short,1,16095.75,15968.00,4/14/2021 9:04:00 AM,4/14/2021 1:00:00 PM,ORB_Short,Profit target,$2555.00,$67940.00,$0.00,$335.00,$2555.00,$0.00,237,
1266,NQ JUN25,Backtest,Orb,Long,1,16085.50,16140.00,4/15/2021 9:03:00 AM,4/15/2021 9:33:00 AM,ORB_Long,Profit target,$1090.00,$69030.00,$0.00,$210.00,$1090.00,$0.00,31,
1267,NQ JUN25,Backtest,Orb,Short,1,16141.00,16167.25,4/16/2021 9:31:00 AM,4/16/2021 4:00:00 PM,ORB_Short,Exit on session close,($525.00),$68505.00,$0.00,$865.00,$365.00,$890.00,375,
1268,NQ JUN25,Backtest,Orb,Long,1,16131.75,16089.50,4/19/2021 9:04:00 AM,4/19/2021 9:07:00 AM,ORB_Long,Stop loss,($845.00),$67660.00,$0.00,$845.00,$0.00,$845.00,4,
1269,NQ JUN25,Backtest,Orb,Long,1,16093.50,16165.00,4/26/2021 9:19:00 AM,4/26/2021 4:00:00 PM,ORB_Long,Exit on session close,$1430.00,$69090.00,$0.00,$115.00,$1780.00,$350.00,387,
1270,NQ JUN25,Backtest,Orb,Short,1,16077.00,16093.75,4/27/2021 9:02:00 AM,4/27/2021 4:00:00 PM,ORB_Short,Exit on session close,($335.00),$68755.00,$0.00,$1040.00,$425.00,$760.00,404,
1271,NQ JUN25,Backtest,Orb,Long,1,16096.25,16068.75,4/28/2021 9:29:00 AM,4/28/2021 9:35:00 AM,ORB_Long,Stop loss,($550.00),$68205.00,$0.00,$550.00,$50.00,$600.00,7,
1272,NQ JUN25,Backtest,Orb,Short,1,16157.75,16065.50,4/29/2021 8:47:00 AM,4/29/2021 9:19:00 AM,ORB_Short,Profit target,$1845.00,$70050.00,$0.00,$190.00,$1845.00,$0.00,33,
1273,NQ JUN25,Backtest,Orb,Long,1,16067.00,15984.75,4/30/2021 9:25:00 AM,4/30/2021 12:54:00 PM,ORB_Long,Stop loss,($1645.00),$68405.00,$0.00,$1645.00,$660.00,$2305.00,210,
1274,NQ JUN25,Backtest,Orb,Long,1,16067.75,16046.25,5/3/2021 9:09:00 AM,5/3/2021 9:39:00 AM,ORB_Long,Stop loss,($430.00),$67975.00,$0.00,$430.00,$460.00,$890.00,31,
1275,NQ JUN25,Backtest,Orb,Short,1,15710.00,15665.00,5/4/2021 8:57:00 AM,5/4/2021 4:00:00 PM,ORB_Short,Exit on session close,$900.00,$68875.00,$0.00,$60.00,$3720.00,$2820.00,409,
1276,NQ JUN25,Backtest,Orb,Short,1,15716.75,15626.75,5/5/2021 9:02:00 AM,5/5/2021 4:00:00 PM,ORB_Short,Exit on session close,$1800.00,$70675.00,$0.00,$1160.00,$2215.00,$415.00,404,
1277,NQ JUN25,Backtest,Orb,Short,1,15578.00,15634.50,5/6/2021 9:02:00 AM,5/6/2021 10:29:00 AM,ORB_Short,Stop loss,($1130.00),$69545.00,$0.00,$1130.00,$920.00,$2050.00,88,
1278,NQ JUN25,Backtest,Orb,Short,1,15660.00,15454.75,5/10/2021 9:03:00 AM,5/10/2021 4:00:00 PM,ORB_Short,Exit on session close,$4105.00,$73650.00,$0.00,$760.00,$4225.00,$120.00,403,
1279,NQ JUN25,Backtest,Orb,Long,1,15322.00,15231.75,5/13/2021 9:02:00 AM,5/13/2021 10:44:00 AM,ORB_Long,Stop loss,($1805.00),$71845.00,$0.00,$1805.00,$900.00,$2705.00,103,
1280,NQ JUN25,Backtest,Orb,Long,1,15404.75,15522.25,5/14/2021 9:00:00 AM,5/14/2021 1:15:00 PM,ORB_Long,Profit target,$2350.00,$74195.00,$0.00,$580.00,$2350.00,$0.00,256,
1281,NQ JUN25,Backtest,Orb,Short,1,15415.75,15470.00,5/17/2021 9:02:00 AM,5/17/2021 9:42:00 AM,ORB_Short,Stop loss,($1085.00),$73110.00,$0.00,$1085.00,$700.00,$1785.00,41,
1282,NQ JUN25,Backtest,Orb,Short,1,15467.75,15497.50,5/18/2021 8:47:00 AM,5/18/2021 9:17:00 AM,ORB_Short,Stop loss,($595.00),$72515.00,$0.00,$595.00,$490.00,$1085.00,31,
1283,NQ JUN25,Backtest,Orb,Long,1,15226.00,15362.00,5/19/2021 9:27:00 AM,5/19/2021 4:00:00 PM,ORB_Long,Exit on session close,$2720.00,$75235.00,$0.00,$775.00,$3205.00,$485.00,379,
1284,NQ JUN25,Backtest,Orb,Long,1,15563.75,15632.50,5/20/2021 9:31:00 AM,5/20/2021 4:00:00 PM,ORB_Long,Exit on session close,$1375.00,$76610.00,$0.00,$105.00,$2045.00,$670.00,375,
1285,NQ JUN25,Backtest,Orb,Short,1,15633.75,15557.25,5/21/2021 8:47:00 AM,5/21/2021 4:00:00 PM,ORB_Short,Exit on session close,$1530.00,$78140.00,$0.00,$1160.00,$1895.00,$365.00,419,
1286,NQ JUN25,Backtest,Orb,Long,1,15732.00,15792.75,5/24/2021 9:03:00 AM,5/24/2021 4:00:00 PM,ORB_Long,Exit on session close,$1215.00,$79355.00,$0.00,$85.00,$1945.00,$730.00,403,
1287,NQ JUN25,Backtest,Orb,Short,1,15812.75,15798.00,5/31/2021 8:49:00 AM,5/31/2021 12:00:00 PM,ORB_Short,Exit on session close,$295.00,$79650.00,$0.00,$110.00,$360.00,$65.00,192,
1288,NQ JUN25,Backtest,Orb,Short,1,15847.25,15790.75,6/1/2021 9:07:00 AM,6/1/2021 4:00:00 PM,ORB_Short,Exit on session close,$1130.00,$80780.00,$0.00,$175.00,$2235.00,$1105.00,399,
1289,NQ JUN25,Backtest,Orb,Long,1,15838.50,15806.50,6/2/2021 8:47:00 AM,6/2/2021 9:14:00 AM,ORB_Long,Stop loss,($640.00),$80140.00,$0.00,$640.00,$265.00,$905.00,28,
1290,NQ JUN25,Backtest,Orb,Short,1,15610.25,15707.25,6/3/2021 8:51:00 AM,6/3/2021 9:59:00 AM,ORB_Short,Stop loss,($1940.00),$78200.00,$0.00,$1940.00,$95.00,$2035.00,69,
1291,NQ JUN25,Backtest,Orb,Long,1,15863.75,15906.50,6/4/2021 9:03:00 AM,6/4/2021 4:00:00 PM,ORB_Long,Exit on session close,$855.00,$79055.00,$0.00,$0.00,$1265.00,$410.00,403,
1292,NQ JUN25,Backtest,Orb,Short,1,15870.50,15887.75,6/7/2021 9:18:00 AM,6/7/2021 9:33:00 AM,ORB_Short,Stop loss,($345.00),$78710.00,$0.00,$345.00,$295.00,$640.00,16,
1293,NQ JUN25,Backtest,Orb,Short,1,15979.25,15956.00,6/8/2021 9:26:00 AM,6/8/2021 4:00:00 PM,ORB_Short,Exit on session close,$465.00,$79175.00,$0.00,$160.00,$1885.00,$1420.00,380,
1294,NQ JUN25,Backtest,Orb,Long,1,16039.00,16004.50,6/9/2021 8:47:00 AM,6/9/2021 8:51:00 AM,ORB_Long,Stop loss,($690.00),$78485.00,$0.00,$690.00,$170.00,$860.00,5,
1295,NQ JUN25,Backtest,Orb,Long,1,16083.50,16117.50,6/10/2021 8:48:00 AM,6/10/2021 3:59:00 PM,ORB_Long,Exit on session close,$680.00,$79165.00,$0.00,$2245.00,$740.00,$60.00,410,
1296,NQ JUN25,Backtest,Orb,Long,1,16123.50,16103.75,6/11/2021 9:20:00 AM,6/11/2021 9:40:00 AM,ORB_Long,Stop loss,($395.00),$78770.00,$0.00,$395.00,$150.00,$545.00,21,
1297,NQ JUN25,Backtest,Orb,Short,1,16241.00,16163.50,6/15/2021 9:03:00 AM,6/15/2021 1:41:00 PM,ORB_Short,Profit target,$1550.00,$80320.00,$0.00,$125.00,$1550.00,$0.00,279,
1298,NQ JUN25,Backtest,Orb,Long,1,16246.75,16194.75,6/16/2021 9:23:00 AM,6/16/2021 10:34:00 AM,ORB_Long,Stop loss,($1040.00),$79280.00,$0.00,$1040.00,$10.00,$1050.00,72,
1299,NQ JUN25,Backtest,Orb,Long,1,16188.75,16331.25,6/17/2021 9:07:00 AM,6/17/2021 4:00:00 PM,ORB_Long,Exit on session close,$2850.00,$82130.00,$0.00,$385.00,$3290.00,$440.00,399,
1300,NQ JUN25,Backtest,Orb,Long,1,16461.75,16406.50,6/23/2021 9:00:00 AM,6/23/2021 10:05:00 AM,ORB_Long,Stop loss,($1105.00),$81025.00,$0.00,$1105.00,$165.00,$1270.00,66,
1301,NQ JUN25,Backtest,Orb,Long,1,16542.75,16501.75,6/24/2021 9:07:00 AM,6/24/2021 12:21:00 PM,ORB_Long,Stop loss,($820.00),$80205.00,$0.00,$820.00,$670.00,$1490.00,195,
1302,NQ JUN25,Backtest,Orb,Short,1,16489.50,16485.25,6/25/2021 8:58:00 AM,6/25/2021 4:00:00 PM,ORB_Short,Exit on session close,$85.00,$80290.00,$0.00,$750.00,$440.00,$355.00,408,
1303,NQ JUN25,Backtest,Orb,Long,1,16612.00,16657.00,6/28/2021 9:02:00 AM,6/28/2021 4:00:00 PM,ORB_Long,Exit on session close,$900.00,$81190.00,$0.00,$135.00,$1240.00,$340.00,419,
1304,NQ JUN25,Backtest,Orb,Short,1,16634.50,16661.25,6/29/2021 9:18:00 AM,6/29/2021 9:35:00 AM,ORB_Short,Stop loss,($535.00),$80655.00,$0.00,$535.00,$60.00,$595.00,18,
1305,NQ JUN25,Backtest,Orb,Short,1,16689.50,16714.25,6/30/2021 9:13:00 AM,6/30/2021 9:31:00 AM,ORB_Short,Stop loss,($495.00),$80160.00,$0.00,$495.00,$70.00,$565.00,19,
1306,NQ JUN25,Backtest,Orb,Short,1,16676.75,16696.75,7/1/2021 9:20:00 AM,7/1/2021 9:36:00 AM,ORB_Short,Stop loss,($400.00),$79760.00,$0.00,$400.00,$290.00,$690.00,17,
1307,NQ JUN25,Backtest,Orb,Short,1,16849.00,16847.50,7/5/2021 8:49:00 AM,7/5/2021 12:00:00 PM,ORB_Short,Exit on session close,$30.00,$79790.00,$0.00,$155.00,$110.00,$80.00,192,
1308,NQ JUN25,Backtest,Orb,Short,1,16965.50,16964.50,7/7/2021 9:05:00 AM,7/7/2021 4:00:00 PM,ORB_Short,Exit on session close,$20.00,$79810.00,$0.00,$700.00,$1700.00,$1680.00,416,
1309,NQ JUN25,Backtest,Orb,Short,1,16962.75,17032.75,7/12/2021 9:03:00 AM,7/12/2021 3:02:00 PM,ORB_Short,Stop loss,($1400.00),$78410.00,$0.00,$1400.00,$125.00,$1525.00,360,
1310,NQ JUN25,Backtest,Orb,Long,1,17085.25,17019.25,7/13/2021 9:02:00 AM,7/13/2021 4:00:00 PM,ORB_Long,Exit on session close,($1320.00),$77090.00,$0.00,$1950.00,$1275.00,$2595.00,419,
1311,NQ JUN25,Backtest,Orb,Short,1,17105.50,17128.25,7/14/2021 9:30:00 AM,7/14/2021 9:43:00 AM,ORB_Short,Stop loss,($455.00),$76635.00,$0.00,$455.00,$280.00,$735.00,14,
1312,NQ JUN25,Backtest,Orb,Short,1,17007.25,16869.50,7/15/2021 9:19:00 AM,7/15/2021 12:56:00 PM,ORB_Short,Profit target,$2755.00,$79390.00,$0.00,$75.00,$2755.00,$0.00,218,
1313,NQ JUN25,Backtest,Orb,Short,1,16943.75,16822.75,7/16/2021 9:12:00 AM,7/16/2021 4:00:00 PM,ORB_Short,Exit on session close,$2420.00,$81810.00,$0.00,$160.00,$2670.00,$250.00,409,
1314,NQ JUN25,Backtest,Orb,Long,1,16752.00,16828.00,7/20/2021 9:20:00 AM,7/20/2021 10:21:00 AM,ORB_Long,Profit target,$1520.00,$83330.00,$0.00,$330.00,$1520.00,$0.00,62,
1315,NQ JUN25,Backtest,Orb,Long,1,17055.00,17131.25,7/22/2021 9:28:00 AM,7/22/2021 4:00:00 PM,ORB_Long,Exit on session close,$1525.00,$84855.00,$0.00,$1005.00,$1640.00,$115.00,393,
1316,NQ JUN25,Backtest,Orb,Long,1,17146.25,17202.50,7/23/2021 9:18:00 AM,7/23/2021 10:26:00 AM,ORB_Long,Profit target,$1125.00,$85980.00,$0.00,$165.00,$1125.00,$0.00,69,
1317,NQ JUN25,Backtest,Orb,Long,1,17256.50,17278.75,7/26/2021 9:02:00 AM,7/26/2021 4:00:00 PM,ORB_Long,Exit on session close,$445.00,$86425.00,$0.00,$400.00,$635.00,$190.00,419,
1318,NQ JUN25,Backtest,Orb,Short,1,17195.50,17001.00,7/27/2021 9:00:00 AM,7/27/2021 10:34:00 AM,ORB_Short,Profit target,$3890.00,$90315.00,$0.00,$355.00,$3890.00,$0.00,95,
1319,NQ JUN25,Backtest,Orb,Long,1,17191.75,17149.75,7/28/2021 9:19:00 AM,7/28/2021 10:48:00 AM,ORB_Long,Stop loss,($840.00),$89475.00,$0.00,$840.00,$740.00,$1580.00,90,
1320,NQ JUN25,Backtest,Orb,Short,1,17162.00,17199.00,8/4/2021 9:22:00 AM,8/4/2021 10:02:00 AM,ORB_Short,Stop loss,($740.00),$88735.00,$0.00,$740.00,$215.00,$955.00,41,
1321,NQ JUN25,Backtest,Orb,Long,1,17274.75,17326.00,8/5/2021 9:02:00 AM,8/5/2021 4:00:00 PM,ORB_Long,Exit on session close,$1025.00,$89760.00,$0.00,$350.00,$1040.00,$15.00,419,
1322,NQ JUN25,Backtest,Orb,Short,1,17254.75,17269.50,8/6/2021 9:02:00 AM,8/6/2021 9:05:00 AM,ORB_Short,Stop loss,($295.00),$89465.00,$0.00,$295.00,$10.00,$305.00,4,
1323,NQ JUN25,Backtest,Orb,Long,1,17309.50,17294.75,8/10/2021 9:02:00 AM,8/10/2021 9:05:00 AM,ORB_Long,Stop loss,($295.00),$89170.00,$0.00,$295.00,$30.00,$325.00,4,
1324,NQ JUN25,Backtest,Orb,Short,1,17208.75,17162.75,8/11/2021 8:47:00 AM,8/11/2021 4:00:00 PM,ORB_Short,Exit on session close,$920.00,$90090.00,$0.00,$545.00,$1830.00,$910.00,434,
1325,NQ JUN25,Backtest,Orb,Long,1,17164.00,17214.00,8/12/2021 9:22:00 AM,8/12/2021 10:33:00 AM,ORB_Long,Profit target,$1000.00,$91090.00,$0.00,$115.00,$1000.00,$0.00,72,
1326,NQ JUN25,Backtest,Orb,Long,1,17252.25,17238.25,8/13/2021 9:02:00 AM,8/13/2021 9:04:00 AM,ORB_Long,Stop loss,($280.00),$90810.00,$0.00,$280.00,$65.00,$345.00,3,
1327,NQ JUN25,Backtest,Orb,Short,1,17148.25,17241.25,8/16/2021 9:14:00 AM,8/16/2021 1:09:00 PM,ORB_Short,Stop loss,($1860.00),$88950.00,$0.00,$1860.00,$1535.00,$3395.00,236,
